,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake,futur_speed
72,scene-1005,1542193493448404,1542193493620718,cb00d1665d774dc69d1af7f384414fe5,7d5bcdf7bc0b47178d55ea9ab252475d,"[721.899, 1566.284, 0.0]","[752.896, 1551.04, 1.031]",34.558,41.9,16.38,0,0,0,0,14.76
76,scene-1005,1542193493948319,1542193494120895,cb00d1665d774dc69d1af7f384414fe5,424baea0bb7a46a4a40f52914e620990,"[723.887, 1565.41, 0.0]","[750.347, 1550.427, 0.961]",30.423,41.7,14.76,0,0,0,0,13.54
79,scene-1005,1542193494448176,1542193494621075,e72f8aff31c147e48547719b9020b483,87446ed90fce483dbc0169c4bb1bede8,"[725.755, 1564.666, 0.0]","[757.563, 1551.561, 1.461]",34.433,42.2,13.54,0,0,0,0,12.3
83,scene-1005,1542193494948039,1542193495120666,e72f8aff31c147e48547719b9020b483,5b49a2c00ef64f039f3c0d64c6e1691c,"[727.493, 1564.042, 0.0]","[754.829, 1551.251, 1.354]",30.211,31.4,12.3,0,0,0,0,10.85
92,scene-1005,1542193496447668,1542193496620439,69a0b579bd904be4b8dce7f629ff9354,dc2f971ba35c435fb0af0cdd48051ddc,"[731.621, 1562.77, 0.0]","[768.01, 1551.448, 1.531]",38.141,27.5,8.67,26,0,127,0,8.79
96,scene-1005,1542193496947591,1542193497120170,69a0b579bd904be4b8dce7f629ff9354,b8067c6c3c9e4f2091a99b884b471c62,"[732.73, 1562.468, 0.0]","[765.73, 1551.761, 1.468]",34.725,25.8,8.79,127,0,164,0,10.19
100,scene-1005,1542193497447412,1542193497620297,69a0b579bd904be4b8dce7f629ff9354,46e36274836341c8a8f63df9dc4d33f3,"[733.945, 1562.159, 0.0]","[763.451, 1552.074, 1.254]",31.207,15.7,10.19,164,0,164,0,12.0
104,scene-1005,1542193497946775,1542193498120875,69a0b579bd904be4b8dce7f629ff9354,57ebdcfb8c9d4dc19c3b2fc26378cf23,"[735.369, 1561.811, 0.0]","[761.161, 1552.266, 1.141]",27.525,13.9,12.0,164,0,117,0,13.18
106,scene-1005,1542193498446614,1542193498621052,69a0b579bd904be4b8dce7f629ff9354,1e1d8d6640bb49449385145f492e21d0,"[737.063, 1561.417, 0.0]","[758.807, 1552.306, 1.072]",23.6,10.3,13.18,117,0,140,0,14.0
110,scene-1005,1542193498896775,1542193499120873,69a0b579bd904be4b8dce7f629ff9354,a0fb5f431667451095d7ee4537456643,"[738.709, 1561.045, 0.0]","[756.682, 1552.17, 1.033]",20.071,10.3,14.0,140,0,92,0,14.81
111,scene-1005,1542193499397162,1542193499620112,2f157fd52e0c4d8bb9d8bae39cb7f9e8,1cf8850b1de946e5b59c75c256dc335e,"[740.668, 1560.614, 0.0]","[770.792, 1551.561, 1.831]",31.509,10.1,14.81,92,0,0,0,14.94
114,scene-1005,1542193499797500,1542193500120549,2f157fd52e0c4d8bb9d8bae39cb7f9e8,6bfd0e6a06a4433a9d2766aca69ffbed,"[742.294, 1560.265, 0.0]","[769.144, 1551.817, 1.75]",28.202,6.2,14.94,0,0,21,0,14.58
2,scene-1006,1542193501549291,1542193501620992,3913e6595842466b9cf6204599923785,a6b035bc7b0b47558b0382e1b5adcba1,"[749.263, 1558.836, 0.0]","[760.894, 1552.116, 1.073]",13.475,0.8,13.33,0,0,0,1,12.38
5,scene-1006,1542193502048609,1542193502120921,3913e6595842466b9cf6204599923785,15d4152ba90d4ceb888db00fa4ab96cc,"[751.033, 1558.478, 0.0]","[758.751, 1552.026, 0.879]",10.098,-0.8,12.38,0,1,0,2,11.06
6,scene-1006,1542193502548482,1542193502620289,7bf2110746fb45d78b15cc9eedb7bdce,08edfa0fc1234f199cf693335ee605e2,"[752.65, 1558.152, 0.0]","[773.139, 1550.85, 1.602]",21.81,0.9,11.06,0,2,0,5,8.96
8,scene-1006,1542193503048353,1542193503121079,7bf2110746fb45d78b15cc9eedb7bdce,dc67c6fd2db44c9cab77f12a69dacda7,"[754.023, 1557.873, 0.0]","[770.516, 1551.183, 1.468]",17.859,5.7,8.96,0,5,0,8,6.57
10,scene-1006,1542193503548251,1542193503620396,7bf2110746fb45d78b15cc9eedb7bdce,b83457688b2045d2a8a495784981780e,"[755.098, 1557.653, 0.0]","[767.893, 1551.516, 1.335]",14.254,6.7,6.57,0,8,0,9,4.31
13,scene-1006,1542193504048118,1542193504120483,7bf2110746fb45d78b15cc9eedb7bdce,0e47a1d32a914ed1a0d306cbe1b6b372,"[755.824, 1557.506, 0.0]","[765.27, 1551.849, 1.202]",11.076,6.7,4.31,0,9,0,3,2.48
15,scene-1006,1542193504548535,1542193504620257,7bf2110746fb45d78b15cc9eedb7bdce,c52fa9b210584220b58577780bce23c7,"[756.261, 1557.416, 0.0]","[762.416, 1552.038, 1.052]",8.241,6.8,2.48,0,3,0,0,1.35
22,scene-1006,1542193505948079,1542193506120287,96c3d5c3c6f74ff59a7e9cd8c00f9620,17cdb47d892e4745927dac2720c77831,"[756.632, 1557.332, 0.0]","[802.201, 1568.952, 4.082]",47.204,5.5,0.0,0,3,0,5,0.0
33,scene-1006,1542193508447454,1542193508620282,96c3d5c3c6f74ff59a7e9cd8c00f9620,17e3b8e04e2746d4b80c16bc08ba61ad,"[756.617, 1557.321, 0.0]","[795.574, 1560.354, 3.49]",39.23,5.2,0.0,0,8,0,7,0.0
34,scene-1006,1542193508947911,1542193509120618,96c3d5c3c6f74ff59a7e9cd8c00f9620,2b58713ca6cc49dea761f699a2968c81,"[756.617, 1557.319, 0.0]","[794.595, 1559.085, 3.439]",38.174,5.2,0.0,0,7,0,9,0.0
36,scene-1006,1542193509448318,1542193509620545,96c3d5c3c6f74ff59a7e9cd8c00f9620,98e579c1d7f44531aec2a8ec286d24fb,"[756.617, 1557.318, 0.0]","[793.616, 1557.816, 3.338]",37.153,6.1,0.0,0,9,0,0,0.0
41,scene-1006,1542193510448092,1542193510620590,96c3d5c3c6f74ff59a7e9cd8c00f9620,e96bf0b6c04043dbb550396ea565a502,"[756.616, 1557.316, 0.0]","[791.905, 1555.752, 3.282]",35.475,6.1,0.0,0,0,0,0,0.0
43,scene-1006,1542193510947942,1542193511120868,96c3d5c3c6f74ff59a7e9cd8c00f9620,f0fef2524ad64d09ae3751f205568879,"[756.616, 1557.315, 0.0]","[791.05, 1554.72, 3.141]",34.674,6.1,0.0,0,0,0,0,0.0
44,scene-1006,1542193511447818,1542193511620869,96c3d5c3c6f74ff59a7e9cd8c00f9620,959ec99879b74b92a968ed90388b6309,"[756.616, 1557.315, 0.0]","[790.342, 1553.871, 3.091]",34.042,6.1,0.0,0,0,0,0,0.0
46,scene-1006,1542193511947713,1542193512120840,96c3d5c3c6f74ff59a7e9cd8c00f9620,bf5388557f904c8e826dc44d64e810ef,"[756.616, 1557.314, 0.0]","[789.633, 1553.022, 3.042]",33.433,6.1,0.0,0,0,0,0,0.0
51,scene-1006,1542193512947448,1542193513120522,96c3d5c3c6f74ff59a7e9cd8c00f9620,e434e4b861494a62b1cc4846ef090bdf,"[756.616, 1557.313, 0.0]","[788.129, 1551.762, 3.037]",32.142,6.1,0.0,0,0,0,1,0.0
53,scene-1006,1542193513547426,1542193513620560,96c3d5c3c6f74ff59a7e9cd8c00f9620,301aa2ebc32b496183a8a8fb8cc8f7b0,"[756.662, 1557.304, 0.0]","[787.143, 1551.117, 3.033]",31.251,6.1,0.0,0,1,0,2,0.0
55,scene-1006,1542193514048413,1542193514120342,96c3d5c3c6f74ff59a7e9cd8c00f9620,88a7c5e1728945c6ae9dfce841109b5d,"[756.738, 1557.289, 0.0]","[786.278, 1550.648, 2.984]",30.424,5.9,0.0,0,2,0,0,0.0
57,scene-1006,1542193514548272,1542193514620476,96c3d5c3c6f74ff59a7e9cd8c00f9620,48f1515970a641e5ad779d2520595e33,"[756.784, 1557.282, 0.0]","[785.383, 1550.244, 2.934]",29.598,5.9,0.0,0,0,0,0,0.0
59,scene-1006,1542193515047642,1542193515120213,96c3d5c3c6f74ff59a7e9cd8c00f9620,efe8a1ab49d94dec8482d83a0755e6ad,"[756.775, 1557.285, 0.0]","[784.674, 1550.037, 2.974]",28.978,5.9,0.0,0,0,0,0,0.0
61,scene-1006,1542193515548077,1542193515620528,96c3d5c3c6f74ff59a7e9cd8c00f9620,3b1d9527211c46c88d8dbd57afaa6750,"[756.837, 1557.274, 0.0]","[783.952, 1549.876, 2.893]",28.255,5.9,0.0,0,0,0,0,0.0
63,scene-1006,1542193516047347,1542193516120240,96c3d5c3c6f74ff59a7e9cd8c00f9620,69c52f8158614c1ca4f44d002d89330f,"[756.93, 1557.256, 0.0]","[783.222, 1549.762, 2.813]",27.483,8.5,0.0,0,0,43,0,0.72
64,scene-1006,1542193516547780,1542193516620738,96c3d5c3c6f74ff59a7e9cd8c00f9620,30473417b0b147a6a6ae41cd51ddcd13,"[757.035, 1557.236, 0.0]","[782.485, 1549.695, 2.732]",26.683,8.7,0.72,43,0,102,0,1.22
67,scene-1006,1542193517048204,1542193517120580,96c3d5c3c6f74ff59a7e9cd8c00f9620,296c9f45c01b4ab08e051715d1868d63,"[757.165, 1557.211, 0.0]","[781.746, 1549.674, 2.652]",25.847,8.7,1.22,102,0,169,0,2.45
68,scene-1006,1542193517548090,1542193517620407,96c3d5c3c6f74ff59a7e9cd8c00f9620,9f75eab5965e407599b16463399837a1,"[757.404, 1557.166, 0.0]","[781.007, 1549.702, 2.571]",24.888,9.8,2.45,169,0,169,0,4.14
70,scene-1006,1542193518047405,1542193518120571,96c3d5c3c6f74ff59a7e9cd8c00f9620,e2b3e5c9d1654d219b3ed9a456abcb04,"[757.862, 1557.08, 0.0]","[780.361, 1549.717, 2.65]",23.82,10.8,4.14,169,0,166,0,5.66
72,scene-1006,1542193518548442,1542193518620462,96c3d5c3c6f74ff59a7e9cd8c00f9620,781e702dc0d64f46b12bb366eee9fbd2,"[758.599, 1556.94, 0.0]","[779.714, 1549.762, 2.615]",22.454,11.3,5.66,166,0,166,0,6.94
77,scene-1006,1542193519048282,1542193519120744,96c3d5c3c6f74ff59a7e9cd8c00f9620,8c627964bdb048d8a8d4387804bb32a2,"[759.504, 1556.771, 0.0]","[779.072, 1549.837, 2.579]",20.919,16.5,6.94,166,0,189,0,8.02
79,scene-1006,1542193519448630,1542193519620364,96c3d5c3c6f74ff59a7e9cd8c00f9620,d5f5a5a0aa6642f5b683b92c0cf8b3cc,"[760.361, 1556.615, 0.0]","[778.56, 1549.918, 2.551]",19.56,14.5,8.02,189,0,234,0,9.09
82,scene-1006,1542193519899278,1542193520120844,96c3d5c3c6f74ff59a7e9cd8c00f9620,057469e9925a41e18a0ca1deb7ea6a37,"[761.433, 1556.423, 0.0]","[778.015, 1550.003, 2.446]",17.948,5.1,9.09,234,0,224,0,10.21
2,scene-1007,1542193521798725,1542193522120681,68bae10a53964f5c8099ecf2b65770e4,344945678b9d4e2188963bb2300ef5e9,"[766.996, 1555.446, 0.0]","[775.416, 1550.488, 2.038]",9.982,-11.2,11.9,128,0,24,0,11.98
4,scene-1007,1542193522299159,1542193522620389,f9fd9ccc6a484f5b80522bde84e1218c,eff97a232f90421fb78734c026186a8a,"[768.669, 1555.139, 0.0]","[790.143, 1553.182, 1.898]",21.647,-12.5,11.98,24,0,76,0,11.15
7,scene-1007,1542193522799012,1542193523120775,f9fd9ccc6a484f5b80522bde84e1218c,9706ffb0363d48e3aa276172700ba061,"[770.324, 1554.819, 0.0]","[788.732, 1551.817, 1.733]",18.731,-12.5,11.15,76,0,68,0,10.76
10,scene-1007,1542193523298884,1542193523620547,f9fd9ccc6a484f5b80522bde84e1218c,00763f13c1b34fcdbbcbf8ff33b1d8d3,"[771.838, 1554.509, 0.0]","[787.024, 1550.804, 1.61]",15.715,-1.5,10.76,68,0,109,0,10.46
12,scene-1007,1542193523798193,1542193524120366,f9fd9ccc6a484f5b80522bde84e1218c,932009d51eb6442192abd9f6bfd401ed,"[773.305, 1554.2, 0.0]","[785.168, 1550.103, 1.487]",12.639,24.3,10.46,109,0,197,0,10.71
16,scene-1007,1542193524298942,1542193524620977,f9fd9ccc6a484f5b80522bde84e1218c,fcd945b030eb4ae4915e4489809a14a2,"[774.709, 1553.902, 0.0]","[783.213, 1549.734, 1.363]",9.568,59.7,10.71,197,0,197,0,11.51
19,scene-1007,1542193524797415,1542193525122287,f9fd9ccc6a484f5b80522bde84e1218c,48948c795fdf4d55b4bd46da234d3c6a,"[776.201, 1553.622, 0.0]","[781.875, 1549.648, 1.132]",7.019,107.6,11.51,197,0,200,0,12.31
21,scene-1007,1542193525297269,1542193525620933,cc696ea4bf9045d68c862df28ba2eb27,d7e314146c8249c09c9bfdfb870e98a2,"[777.788, 1553.402, 0.0]","[792.256, 1555.284, 1.579]",14.675,154.3,12.31,200,0,206,0,12.96
24,scene-1007,1542193525797717,1542193526120525,cc696ea4bf9045d68c862df28ba2eb27,aebebccb0cb24aaa816eccac57b6cbf2,"[779.477, 1553.316, 0.0]","[791.435, 1553.965, 1.41]",12.059,171.8,12.96,206,0,223,0,13.6
25,scene-1007,1542193526197542,1542193526620567,cc696ea4bf9045d68c862df28ba2eb27,59b57b8776514b9cbfa97569ad4841eb,"[780.907, 1553.398, 0.0]","[790.812, 1552.968, 1.275]",9.996,182.4,13.6,223,0,219,0,14.39
27,scene-1007,1542193526697362,1542193527120446,cc696ea4bf9045d68c862df28ba2eb27,4883b03f569546bba2d69873dd67ac71,"[782.722, 1553.728, 0.0]","[789.786, 1551.849, 1.102]",7.392,193.7,14.39,219,0,249,0,15.39
53,scene-1008,1542193569948307,1542193570121095,749d82e9c5e64081bb276796e7fdf6eb,dd4675431e874a4fbba77b396ab820ad,"[948.128, 1726.136, 0.0]","[983.847, 1721.828, 3.746]",36.173,-3.9,24.65,291,0,268,0,25.0
54,scene-1008,1542193570398401,1542193570620127,749d82e9c5e64081bb276796e7fdf6eb,046719cf65124a5f9c8f3ad2110a92d6,"[951.257, 1726.193, 0.0]","[980.963, 1721.618, 3.142]",30.22,-8.5,25.0,268,0,262,0,25.03
66,scene-1008,1542193570898259,1542193571119831,749d82e9c5e64081bb276796e7fdf6eb,7dc720aee0574e0892b8bd036603d828,"[954.753, 1726.215, 0.0]","[977.844, 1721.578, 2.56]",23.691,-10.2,25.03,262,0,210,0,25.59
73,scene-1008,1542193571398144,1542193571620651,749d82e9c5e64081bb276796e7fdf6eb,ffd526c967b948d49bfd07a7f0f32308,"[958.315, 1726.153, 0.0]","[974.725, 1721.538, 1.978]",17.161,-5.6,25.59,210,0,216,0,25.73
76,scene-1008,1542193571897454,1542193572120148,749d82e9c5e64081bb276796e7fdf6eb,6ac1b40e34584775bff645030e8b2c8c,"[961.952, 1726.05, 0.0]","[971.707, 1721.496, 1.397]",10.856,-3.9,25.73,216,0,224,0,25.67
81,scene-1008,1542193572397870,1542193572620349,d74de29482f7464a84df3e192bbb6341,948e14d2a74c424e9e368bba6aecbf4c,"[965.547, 1725.928, 0.0]","[985.682, 1721.734, 2.435]",20.711,3.1,25.67,224,0,290,0,25.81
86,scene-1008,1542193572897747,1542193573120421,d74de29482f7464a84df3e192bbb6341,2bc9177ef95345bbbfe83720d089f11b,"[969.158, 1725.778, 0.0]","[981.863, 1721.567, 1.783]",13.503,7.0,25.81,290,0,314,0,26.27
92,scene-1008,1542193573398183,1542193573620301,d74de29482f7464a84df3e192bbb6341,60db62da8b3d4e1586c6f1d7bd4b49b1,"[972.74, 1725.643, 0.0]","[978.268, 1721.544, 1.148]",6.977,12.7,26.27,314,0,268,0,26.68
98,scene-1008,1542193573898624,1542193574120723,3c5425979215439c8354428405d0b30e,cc4acc099a80461b9edb6a4699b648b3,"[976.387, 1725.524, 0.0]","[981.434, 1722.563, 1.281]",5.99,9.4,26.68,268,0,262,0,26.62
100,scene-1008,1542193574397925,1542193574620406,9e70ff62579b42609ab6592c26af7a16,6e9b416f2e7d4019b822c370fc49d1d1,"[980.096, 1725.461, 0.0]","[989.592, 1722.07, 1.683]",10.223,11.0,26.62,262,0,263,0,26.46
26,scene-1009,1542193585947632,1542193586120470,259159b99b1746c4a4fda7eb36b12340,0fb0446f3c99443c87803bb63473242b,"[1061.041, 1724.782, 0.0]","[1077.606, 1710.108, 0.861]",22.147,-25.7,24.07,224,0,252,0,25.36
29,scene-1009,1542193586446922,1542193586620423,259159b99b1746c4a4fda7eb36b12340,0460c406dfc4468d80344d1730c14abd,"[1064.013, 1723.017, 0.0]","[1073.563, 1712.695, 0.924]",14.092,-11.6,25.36,252,0,208,0,26.91
30,scene-1009,1542193586946800,1542193587120479,259159b99b1746c4a4fda7eb36b12340,24f324cb6de94b57bb3d341e6cebb7d5,"[1067.092, 1721.07, 0.0]","[1069.485, 1715.207, 0.936]",6.401,-0.5,26.91,208,0,208,0,28.26
17,scene-1010,1542193605647381,1542193606121186,8e4e7e24d86c4975ab8a236804243762,a497da20ace848358a86ae619e0cf29d,"[1197.961, 1645.839, 0.0]","[1243.218, 1635.805, 1.424]",46.378,19.7,31.25,16,0,0,0,31.06
19,scene-1010,1542193606147218,1542193606621291,8e4e7e24d86c4975ab8a236804243762,9b34409b0bbf4a82a34da28b3d6a26ed,"[1202.276, 1644.84, 0.0]","[1239.088, 1636.016, 1.42]",37.881,17.3,31.06,0,0,0,0,30.78
20,scene-1010,1542193606647649,1542193607121401,8e4e7e24d86c4975ab8a236804243762,6a3508be1b9a42fbbe676f15e2f57c10,"[1206.606, 1643.951, 0.0]","[1234.973, 1636.424, 1.517]",29.387,16.9,30.78,0,0,9,0,30.27
23,scene-1010,1542193607147530,1542193607621531,8e4e7e24d86c4975ab8a236804243762,87010cd20f444ac6aaeff64f5b3f7f6d,"[1210.883, 1643.182, 0.0]","[1230.887, 1637.065, 1.613]",20.98,10.2,30.27,9,0,78,0,29.97
24,scene-1010,1542193607698278,1542193608121275,8e4e7e24d86c4975ab8a236804243762,79df1dfe0b254d70b1a60a44d0c75085,"[1215.538, 1642.501, 0.0]","[1226.32, 1637.692, 1.715]",11.93,3.4,29.97,78,0,127,0,30.08
21,scene-1011,1542193802647803,1542193803119496,ac4ad6151e62440ea6c04d2f6153de78,65d598ef000142f9880d14bba2e000cc,"[1394.554, 1558.577, 0.0]","[1348.559, 1575.704, 0.455]",49.083,-37.0,14.27,190,0,156,0,15.52
24,scene-1011,1542193803147636,1542193803618733,ac4ad6151e62440ea6c04d2f6153de78,504d6fa0906d4e649160470b56ededae,"[1392.734, 1559.251, 0.0]","[1348.558, 1575.704, 0.409]",47.142,-32.2,15.52,156,0,151,0,16.51
26,scene-1011,1542193803697826,1542193804119057,ac4ad6151e62440ea6c04d2f6153de78,fe0f0dbbcbbd4e6d991ebc485ce4969e,"[1390.551, 1560.138, 0.0]","[1348.558, 1575.705, 0.358]",44.787,-36.0,16.51,151,0,65,0,17.5
28,scene-1011,1542193804198264,1542193804619110,ac4ad6151e62440ea6c04d2f6153de78,bf0f0dace5124cef91c264907d5570ef,"[1388.418, 1561.081, 0.0]","[1348.557, 1575.705, 0.311]",42.46,-29.8,17.5,65,0,125,0,17.79
1,scene-1012,1542193812148181,1542193812619108,ce70d65413be4f90b8a4178e056edf5d,93717db950344e0a82e7bc57172f99ee,"[1355.504, 1582.169, 0.0]","[1317.544, 1613.276, 0.994]",49.088,6.4,18.91,102,0,97,0,19.03
4,scene-1012,1542193812648062,1542193813118644,ce70d65413be4f90b8a4178e056edf5d,457a771425b94be49b666b3cb4a7713d,"[1353.347, 1583.712, 0.0]","[1321.782, 1610.203, 0.992]",41.22,3.6,19.03,97,0,114,0,19.26
7,scene-1012,1542193813148506,1542193813618959,ce70d65413be4f90b8a4178e056edf5d,f89b1d9ffe4540a2aff9b8e30fc29757,"[1351.155, 1585.269, 0.0]","[1326.025, 1607.128, 0.991]",33.322,0.5,19.26,114,0,122,0,19.8
10,scene-1012,1542193813698112,1542193814119279,ce70d65413be4f90b8a4178e056edf5d,fa3be2613f5a48019135200fa63b223f,"[1348.712, 1586.996, 0.0]","[1330.778, 1603.681, 0.99]",24.515,-2.1,19.8,122,0,105,0,20.38
12,scene-1012,1542193814197993,1542193814618684,ce70d65413be4f90b8a4178e056edf5d,c77dd30a5ff04f979e6e22c0971de5a3,"[1346.452, 1588.605, 0.0]","[1335.08, 1600.654, 0.934]",16.594,0.5,20.38,105,0,112,0,20.48
15,scene-1012,1542193814697862,1542193815119013,ce70d65413be4f90b8a4178e056edf5d,f54e1c2366bc4930a581dce576e2fe96,"[1344.112, 1590.277, 0.0]","[1339.382, 1597.626, 0.879]",8.784,-0.6,20.48,112,0,76,0,20.77
17,scene-1012,1542193815197192,1542193815618956,8c41c5f075834c3c817e7f09a3b73b15,a8409df07b254c038b8f517ad4355581,"[1341.743, 1591.97, 0.0]","[1323.473, 1609.065, 1.219]",25.051,0.5,20.77,76,0,109,0,20.72
20,scene-1012,1542193815647309,1542193816119477,8c41c5f075834c3c817e7f09a3b73b15,30830e01d0ca4fc58c568aa4b75069ac,"[1339.645, 1593.472, 0.0]","[1327.064, 1606.51, 1.165]",18.155,-3.1,20.72,109,0,102,0,20.63
22,scene-1012,1542193816147746,1542193816619513,8c41c5f075834c3c817e7f09a3b73b15,f997b7ae1b6449fcaccf912a0df5a525,"[1337.249, 1595.182, 0.0]","[1331.048, 1603.657, 1.055]",10.554,-4.1,20.63,102,0,50,0,20.65
26,scene-1012,1542193818198656,1542193818618859,d5527c432faa4ed9b5a70e18894c4d10,87196bcf15ba4a2ab5a5d634725a6c31,"[1327.786, 1602.255, 0.0]","[1288.803, 1629.796, 1.16]",47.744,6.1,20.76,138,0,123,0,21.19
30,scene-1012,1542193818698533,1542193819119044,d5527c432faa4ed9b5a70e18894c4d10,1299a31ad43445909dc0c7b2705c69d9,"[1325.483, 1603.995, 0.0]","[1293.768, 1627.625, 1.06]",39.565,9.9,21.19,123,0,110,0,21.54
34,scene-1012,1542193819198410,1542193819619263,d5527c432faa4ed9b5a70e18894c4d10,8b4255d9183b4458bce09c5a8d803c8b,"[1323.068, 1605.793, 0.0]","[1298.244, 1625.539, 1.01]",31.736,7.9,21.54,110,0,91,0,21.83
38,scene-1012,1542193819698285,1542193820119326,d5527c432faa4ed9b5a70e18894c4d10,ef6048d69d6a44578ee39100cbdcc0af,"[1320.614, 1607.587, 0.0]","[1302.77, 1623.131, 0.96]",23.684,9.8,21.83,91,0,58,0,21.93
43,scene-1012,1542193820198757,1542193820618722,d5527c432faa4ed9b5a70e18894c4d10,17ec1f3c9eff49679b6cbbc9c1760eb4,"[1318.108, 1609.395, 0.0]","[1307.108, 1620.683, 0.86]",15.784,10.5,21.93,58,0,68,0,21.68
44,scene-1012,1542193820698606,1542193821118972,d5527c432faa4ed9b5a70e18894c4d10,554203300b49474085334c2dfc9444f1,"[1315.58, 1611.185, 0.0]","[1311.44, 1617.917, 0.81]",7.945,13.5,21.68,68,0,58,0,21.58
50,scene-1012,1542193821197921,1542193821618790,0076f20481bd4ac0909d5cb8464bbaf0,2a7721de78b94c74ab0b326fed4203c6,"[1313.065, 1612.935, 0.0]","[1290.545, 1629.264, 0.844]",27.829,13.4,21.58,58,0,58,0,21.33
55,scene-1012,1542193821698379,1542193822118565,0076f20481bd4ac0909d5cb8464bbaf0,b24cf57909794aa1b7afbe4351905e43,"[1310.569, 1614.631, 0.0]","[1295.054, 1627.158, 0.819]",19.957,15.3,21.33,58,0,117,0,21.18
58,scene-1012,1542193822198222,1542193822619457,0076f20481bd4ac0909d5cb8464bbaf0,047964db0c364866a8cdcef14aae303e,"[1308.029, 1616.3, 0.0]","[1299.531, 1624.866, 0.831]",12.094,18.1,21.18,117,0,133,0,21.48
61,scene-1012,1542193822698124,1542193823119258,98cd712fa7ab428eb0da909e4db36418,c5a1d291ce424decba9a4f4272342880,"[1305.515, 1617.9, 0.0]","[1279.654, 1634.077, 1.078]",30.523,21.2,21.48,133,0,136,0,21.94
63,scene-1012,1542193823197973,1542193823618686,98cd712fa7ab428eb0da909e4db36418,7707fe5038914dce9cbe9f3502321674,"[1302.977, 1619.441, 0.0]","[1284.23, 1632.521, 1.053]",22.883,24.2,21.94,136,0,153,0,22.58
66,scene-1012,1542193823697844,1542193824118963,98cd712fa7ab428eb0da909e4db36418,5ffcc4417c524090a2b6bb7d35e5ea9c,"[1300.317, 1620.957, 0.0]","[1288.658, 1630.767, 1.028]",15.272,24.1,22.58,153,0,153,0,23.2
70,scene-1012,1542193824197724,1542193824619074,98cd712fa7ab428eb0da909e4db36418,67b416e792f540f9801ceb5c060ad38d,"[1297.573, 1622.405, 0.0]","[1292.89, 1628.842, 1.028]",8.026,16.5,23.2,153,0,146,0,23.82
72,scene-1012,1542193824697605,1542193825118885,cfcbfdb2bf0c40abbbcf96a01462387e,9bb07cf4603a4afbbf598396d7f19c92,"[1294.678, 1623.854, 0.0]","[1288.426, 1629.947, 0.692]",8.757,15.6,23.82,146,0,127,0,24.41
28,scene-1013,1542193842698151,1542193843118412,9795d4ce3d534b239c900201e245337d,ab4d7238fc254b74b7b2c43da1cfd0d8,"[1163.518, 1655.349, 0.0]","[1134.24, 1676.92, 1.156]",36.385,-1.6,26.23,182,0,169,0,26.88
30,scene-1013,1542193843197440,1542193843618926,9795d4ce3d534b239c900201e245337d,44034abc457940cba643d9dc7e8b8bb8,"[1160.316, 1657.181, 0.0]","[1138.848, 1674.019, 1.057]",27.304,5.0,26.88,169,0,122,0,27.61
32,scene-1013,1542193843697337,1542193844119147,9795d4ce3d534b239c900201e245337d,bf27d524d4cd4e1d9b1bd4036f44fc67,"[1157.073, 1659.069, 0.0]","[1143.744, 1670.9, 0.932]",17.847,-8.7,27.61,122,0,86,0,27.86
34,scene-1013,1542193844197192,1542193844618722,9795d4ce3d534b239c900201e245337d,c3f58d7617f541f484fb717575d451ea,"[1153.751, 1660.998, 0.0]","[1148.64, 1667.781, 0.806]",8.531,-11.1,27.86,86,0,91,0,28.44
56,scene-1013,1542193849647768,1542193850118659,93751f63f60f4695b471f92d0ea6a1a2,1363fb964e5d45e48fbdbb139e1e4718,"[1117.449, 1683.743, 0.0]","[1082.03, 1710.688, 1.911]",44.544,0.4,24.88,0,0,0,0,23.9
59,scene-1013,1542193850147615,1542193850618985,93751f63f60f4695b471f92d0ea6a1a2,8f80e8dd93dc4e9093c03cc885eab0e9,"[1114.503, 1685.649, 0.0]","[1086.705, 1707.717, 1.851]",35.54,0.1,23.9,0,0,34,0,23.09
31,scene-1014,1542193856198671,1542193856619163,3105ce4163a640a3abe3a66f3bd15dd0,7aa4caa726dc4dfead16f9d8dd7a61a3,"[1078.325, 1709.131, 0.0]","[1045.259, 1737.459, 1.019]",43.553,-0.8,27.13,0,0,0,0,26.77
34,scene-1014,1542193856698526,1542193857119025,3105ce4163a640a3abe3a66f3bd15dd0,ed76cbd28d914d9f8641aa685cd57670,"[1075.179, 1711.27, 0.0]","[1045.264, 1737.456, 0.999]",39.77,-0.9,26.77,0,0,0,0,26.13
38,scene-1014,1542193857198946,1542193857618423,3105ce4163a640a3abe3a66f3bd15dd0,dc6c520aad2247a9a3570bf0162ea039,"[1072.027, 1713.424, 0.0]","[1045.269, 1737.454, 0.979]",35.978,0.7,26.13,0,0,0,0,25.29
44,scene-1014,1542193857648520,1542193858119224,3105ce4163a640a3abe3a66f3bd15dd0,ab8cb66743c54390b1e5f7d94a089382,"[1069.258, 1715.305, 0.0]","[1045.247, 1737.404, 0.979]",32.647,11.6,25.29,0,0,0,0,24.16
45,scene-1014,1542193858147877,1542193858618343,0db61707efbb4a1fa16c6b9126c4044e,0662478310cd4a5cbdff85195965768a,"[1066.271, 1717.326, 0.0]","[1027.015, 1747.574, 0.742]",49.563,26.7,24.16,0,0,0,0,23.44
