scene,timestamp,inst_token,ann_token,distance,throttle,ego_speed,brake,future_throttle,future_brake
scene-0065,1533153360048087,9c4d2dbb7a7445f690f653493066da17,1943a6a766564b0ca7c7968d994637ae,39.806,138,10.17,0,158,0
scene-0065,1533153360048087,95bcb1086f5f4e3d8138740e5cd66fed,7bfa6dedf34a47b79182b1c2adce658b,44.714,179,5.16,0,175,0
scene-0065,1533153360048087,3bb4ace8e15a4a7cb0325ecb34753963,8dad0c2c5f504c3b881d0660611e4321,19.622,158,11.24,0,213,0
scene-0065,1533153360048087,6b78ca2530404d38815f642666deef8a,6aaebd4aac844db5b851da6966eb709d,46.087,179,5.16,0,175,0
scene-0065,1533153360048087,d62c9550081141e4991bc4f9988255c0,a0da39bdf773454db989422d33ff0b72,27.351,175,6.7,0,175,0
scene-0065,1533153360048087,12035d3e5be045708da90dfbc576a114,67131a9f736f406badd1d521ffe5a607,46.325,213,12.07,0,244,0
scene-0065,1533153360048087,479c5221d14047adbf0d44e881dae290,12e76254d4024f70b4f7ca1de1e2f0f7,32.843,175,6.7,0,175,0
scene-0065,1533153360048087,43169b4b84114025b97f477369db79dd,f0f5b340e1bf4398be65cb3de4767e86,13.938,273,26.68,0,273,0
scene-0065,1533153360547962,95bcb1086f5f4e3d8138740e5cd66fed,8bd0ba6ff04c497e8cdabdd1c20ba9fa,35.067,175,6.7,0,175,0
scene-0065,1533153360547962,cf919f9025324c6db4a08d9cfbc27820,eca0eda197444d3e940c75b07faac267,23.22,175,9.21,0,138,0
scene-0065,1533153360547962,479c5221d14047adbf0d44e881dae290,57df31e1c82043cd91e1a77a8ae244a5,28.186,175,8.08,0,175,0
scene-0065,1533153360547962,6b78ca2530404d38815f642666deef8a,dd5322b099fa406dbb9e149d4774a7f5,41.367,175,6.7,0,175,0
scene-0065,1533153360547962,d62c9550081141e4991bc4f9988255c0,e2a6e2ee12af4a7197d600190c00f246,22.763,175,8.08,0,175,0
scene-0065,1533153360547962,fecfce73d6ab4912b225dbb6b3605242,8aa9eba23dbf4050b7fc8ddb289d8af6,27.716,179,5.16,0,175,0
scene-0065,1533153360547962,12035d3e5be045708da90dfbc576a114,968082bb90e347f3834bbfd68adf215d,41.639,244,13.33,0,254,0
scene-0065,1533153360547962,391972dd6b594eba92f6a88c06e6ccfe,58ab499701604577bc4d29baa5433ba1,25.351,138,10.17,0,158,0
scene-0065,1533153360547962,3bb4ace8e15a4a7cb0325ecb34753963,f9387a5a7acb4e5a8edabe40e235fc20,15.429,213,12.07,0,244,0
scene-0065,1533153360547962,6e94193954d540f6b926b3fd943a4e70,51402eef845b45c8b6cda5cb487b70eb,33.456,267,24.32,0,270,0
scene-0065,1533153360547962,b58ab77deaed40afb4c5f5aa06ee30e5,7a148a731edc4c6ab6985b9110715b4f,70.18,244,13.33,0,254,0
scene-0065,1533153360547962,9c9c7df3664f43c481998ed0a6817785,1caf6c9318014f69b214cb2bc1db31fc,13.189,298,18.87,0,280,0
scene-0065,1533153361051083,6b78ca2530404d38815f642666deef8a,669d3510ed2947708e144dc75ea8a3b8,37.01,175,8.08,0,175,0
scene-0065,1533153361051083,b58ab77deaed40afb4c5f5aa06ee30e5,b24ac1b9828345b2af490c05d3a698fa,65.496,254,14.55,0,298,0
scene-0065,1533153361051083,6e94193954d540f6b926b3fd943a4e70,aaca16b8c5b74f139c4da1f60648b471,28.937,270,25.48,0,273,0
scene-0065,1533153361051083,fecfce73d6ab4912b225dbb6b3605242,ff81d117a0144862a515a0903140ede0,23.277,175,6.7,0,175,0
scene-0065,1533153361051083,12035d3e5be045708da90dfbc576a114,231d40aaef8b4e1fa1ee9bbc2213de9b,37.094,254,14.55,0,298,0
scene-0065,1533153361051083,479c5221d14047adbf0d44e881dae290,b9878e92dab146dd9f1f535593a588c3,23.696,175,9.21,0,138,0
scene-0065,1533153361051083,70833f381fce462bacd60a68fc2735b5,9767bb09cfe245ecb89e2b2cdc7515d6,47.472,179,5.16,0,175,0
scene-0065,1533153361051083,cf919f9025324c6db4a08d9cfbc27820,d39451c8abd64961afc14ca8df1450a7,18.933,138,10.17,0,158,0
scene-0065,1533153361051083,391972dd6b594eba92f6a88c06e6ccfe,2db8454d9d5441c587dfa44abffb08ab,20.924,158,11.24,0,213,0
scene-0065,1533153361051083,d62c9550081141e4991bc4f9988255c0,1ad9c3e3500348d8bf94235466ee67c5,18.428,175,9.21,0,138,0
scene-0065,1533153361051083,95bcb1086f5f4e3d8138740e5cd66fed,286e490f6d7e4363916f0840be743d80,25.094,175,8.08,0,175,0
scene-0065,1533153361548286,6e94193954d540f6b926b3fd943a4e70,5ca6dbb36f7e48638464bfe3bfa35ff5,24.701,273,26.68,0,273,0
scene-0065,1533153361548286,391972dd6b594eba92f6a88c06e6ccfe,34adc6f28283449f84661dc5c7457357,16.853,213,12.07,0,244,0
scene-0065,1533153361548286,70833f381fce462bacd60a68fc2735b5,f414e08e2aca433e98f7707b8c072c8f,38.615,175,6.7,0,175,0
scene-0065,1533153361548286,95bcb1086f5f4e3d8138740e5cd66fed,c3c863f480634a80bbacdbe4240d754b,15.609,175,9.21,0,138,0
scene-0065,1533153361548286,fecfce73d6ab4912b225dbb6b3605242,14ee39aa15b147b58546b61796327d77,19.157,175,8.08,0,175,0
scene-0065,1533153361548286,6b78ca2530404d38815f642666deef8a,0411979786d4492194f4e45047a67777,32.892,175,9.21,0,138,0
scene-0065,1533153361548286,12035d3e5be045708da90dfbc576a114,d389606f2f2844f4b0a944377888c18b,32.804,298,15.7,0,307,0
scene-0065,1533153361548286,cf919f9025324c6db4a08d9cfbc27820,693ff6e3d9304cedb93d09b1e014e636,15.088,158,11.24,0,213,0
scene-0065,1533153361548286,479c5221d14047adbf0d44e881dae290,adbcf6adf3b742fba03f6857a9009d50,19.532,138,10.17,0,158,0
scene-0065,1533153361548286,b58ab77deaed40afb4c5f5aa06ee30e5,02f75f258b3c4c9f933ed6f1d28bf8b6,61.03,298,15.7,0,307,0
scene-0065,1533153361548286,d62c9550081141e4991bc4f9988255c0,c985f41f97e04a8b96db8a771c941eaf,14.526,138,10.17,0,158,0
scene-0065,1533153362048179,70833f381fce462bacd60a68fc2735b5,f32cad3c17634f67b05085d22d7df250,29.31,175,8.08,0,175,0
scene-0065,1533153362048179,12035d3e5be045708da90dfbc576a114,d1a6738c039f441cbe217eff52d0fb77,28.687,307,17.35,0,307,0
scene-0065,1533153362048179,391972dd6b594eba92f6a88c06e6ccfe,bde68a18a20b4d0b924a289caac02176,13.152,244,13.33,0,244,0
scene-0065,1533153362048179,fecfce73d6ab4912b225dbb6b3605242,3ae25da5266f4f3682dd117217721e3f,15.357,175,9.21,0,175,0
scene-0065,1533153362048179,6b78ca2530404d38815f642666deef8a,fa754670398a4e7796fa6befaff79cf6,28.943,138,10.17,0,138,0
scene-0065,1533153362048179,b58ab77deaed40afb4c5f5aa06ee30e5,57056990918949fca81339640a969fee,56.709,307,17.35,0,307,0
scene-0065,1533153362048179,95bcb1086f5f4e3d8138740e5cd66fed,2c76aa81774a4b8bb15077a6c7c76670,6.682,138,10.17,0,138,0
scene-0065,1533153362048179,479c5221d14047adbf0d44e881dae290,caba677186d14c29af27369825a14808,15.651,158,11.24,0,158,0
scene-0065,1533153362048179,6e94193954d540f6b926b3fd943a4e70,1007a6faf27d4aa89e6b3a70b7ee2710,20.686,273,27.61,0,273,0
scene-0066,1533153403297326,bda2d6f46df44399839341f030c64226,e8e9f687a75540d598329454e49103a3,64.795,0,0.0,8,0,8
scene-0066,1533153403297326,979fb9c9b33a4262a6f57b7b4db68ea9,15ff5829a5d9468a9fed843602691da0,38.395,0,0.0,8,0,8
scene-0066,1533153403297326,2a79c527d7a548d8b7fed57edcfcdfcf,8cd6bac99b5146bab89dfcb2fd65f0e1,39.646,0,0.0,8,0,8
scene-0066,1533153403297326,72aef8e1c5184e44bf0e602aef4812ba,ea67a30765604dfd818c6399306868c0,23.199,0,0.0,8,0,8
scene-0066,1533153403297326,a0d95f8a5ee846f9a654e4f27ced8297,8f61f50f496b428a99bd6d78613d777e,16.142,0,0.0,8,0,8
scene-0066,1533153403297326,3f1666d9cc4f4c7fa97e1eb531a4a9d8,f60105654c6e4b0a8f103feaebe09db7,29.39,0,0.0,8,0,8
scene-0066,1533153403297326,984857c3890e48f787d2191077804dc0,9bdc573fca134b559bdb41094033fcce,38.798,0,0.0,8,0,8
scene-0066,1533153403297326,6ed4a862ec954e78b10fc9145b42d940,c390247d83fd4b2cb037e03f96f9df33,21.183,0,0.0,8,0,8
scene-0066,1533153403297326,c828e17f00a9461386c994a064dcf179,a2d22613e5a2427a881cd60fcdcc22e7,77.227,0,0.0,8,0,8
scene-0066,1533153403797934,bda2d6f46df44399839341f030c64226,7e01e7c489f34400bba9867b161ccfd0,64.992,0,0.0,8,0,8
scene-0066,1533153403797934,72aef8e1c5184e44bf0e602aef4812ba,bcdf89965abd41958ad18eafff175deb,23.253,0,0.0,8,0,8
scene-0066,1533153403797934,979fb9c9b33a4262a6f57b7b4db68ea9,1ce088e2df7c44bcac3c82ad2465fd26,38.888,0,0.0,8,0,8
scene-0066,1533153403797934,2a79c527d7a548d8b7fed57edcfcdfcf,b785184e7e09423bb2a0d34749b45a80,40.148,0,0.0,8,0,8
scene-0066,1533153403797934,c828e17f00a9461386c994a064dcf179,f145ef7849c4405488cd16a17555ef55,77.224,0,0.0,8,0,8
scene-0066,1533153403797934,984857c3890e48f787d2191077804dc0,39a0f50c3b9f4258a42f37deee4bf9e7,38.818,0,0.0,8,0,8
scene-0066,1533153403797934,6ed4a862ec954e78b10fc9145b42d940,8e8b8eb1e3bf49d787a411f16367c43e,21.186,0,0.0,8,0,8
scene-0066,1533153403797934,2a9295e5e49d4ee381f3ec235e7a4a43,f9b395fb975f4e76b112754b51acbc2d,21.157,0,0.0,8,0,8
scene-0066,1533153403797934,3f1666d9cc4f4c7fa97e1eb531a4a9d8,42e95f4bf15e4b24af21e475663d40fc,27.723,0,0.0,8,0,8
scene-0066,1533153403797934,a0d95f8a5ee846f9a654e4f27ced8297,0f5f42c8bac54d9aaaa3c52c6704d0c3,16.124,0,0.0,8,0,8
scene-0066,1533153404297076,979fb9c9b33a4262a6f57b7b4db68ea9,3ad53e8a2d434456ad2f726b7b08f9b7,39.555,0,0.0,8,0,8
scene-0066,1533153404297076,984857c3890e48f787d2191077804dc0,d9024df03f014337a71141a78d052d76,38.838,0,0.0,8,0,8
scene-0066,1533153404297076,c828e17f00a9461386c994a064dcf179,bb1d922a238b476fbca94dd2d596cbfc,77.222,0,0.0,8,0,8
scene-0066,1533153404297076,72aef8e1c5184e44bf0e602aef4812ba,96e982667c14453abb5e5c96715e327e,23.245,0,0.0,8,0,8
scene-0066,1533153404297076,2a79c527d7a548d8b7fed57edcfcdfcf,e0c45f68552c402a9be064f3d2168593,40.651,0,0.0,8,0,8
scene-0066,1533153404297076,a0d95f8a5ee846f9a654e4f27ced8297,748c3dc90f3040c09e9327c10306f4d5,16.107,0,0.0,8,0,8
scene-0066,1533153404297076,2a9295e5e49d4ee381f3ec235e7a4a43,945fc43d7abe411bb5865da48580c7fd,21.177,0,0.0,8,0,8
scene-0066,1533153404297076,bda2d6f46df44399839341f030c64226,5256630f12404fefbaafe623dd6be380,64.814,0,0.0,8,0,8
scene-0066,1533153404297076,6ed4a862ec954e78b10fc9145b42d940,434354aca3cd4dc1817cec173892b0ae,21.189,0,0.0,8,0,8
scene-0066,1533153404297076,3f1666d9cc4f4c7fa97e1eb531a4a9d8,4aa4faeafa0949ef93860c9cbe027542,25.725,0,0.0,8,0,8
scene-0066,1533153404796963,2a79c527d7a548d8b7fed57edcfcdfcf,8782bfe28d9644eb92ce78bbba9681a6,41.31,0,0.0,8,0,8
scene-0066,1533153404796963,c828e17f00a9461386c994a064dcf179,3af2be84863243ab8b33a96b900c8c7c,77.22,0,0.0,8,0,8
scene-0066,1533153404796963,a0d95f8a5ee846f9a654e4f27ced8297,3b4a7d1cd8884b8dae769e203ba600dd,16.089,0,0.0,8,0,8
scene-0066,1533153404796963,3f1666d9cc4f4c7fa97e1eb531a4a9d8,4f49289b1e0542b18d49718ec143d7a9,23.581,0,0.0,8,0,8
scene-0066,1533153404796963,2a9295e5e49d4ee381f3ec235e7a4a43,e16c324c3cb54c4281c80bb3ec577bc1,21.188,0,0.0,8,0,8
scene-0066,1533153404796963,984857c3890e48f787d2191077804dc0,8a52a2880e2d4ede80c44f96278b91cc,38.807,0,0.0,8,0,8
scene-0066,1533153404796963,72aef8e1c5184e44bf0e602aef4812ba,3312aa0192724a40893675b43340ef12,23.232,0,0.0,8,0,8
scene-0066,1533153404796963,bda2d6f46df44399839341f030c64226,3602a0bc83054185b46c1b6562dbcd6e,64.638,0,0.0,8,0,8
scene-0066,1533153404796963,979fb9c9b33a4262a6f57b7b4db68ea9,a96598b7b70646cb94becf81017e9b74,40.684,0,0.0,8,0,8
scene-0066,1533153404796963,6ed4a862ec954e78b10fc9145b42d940,ce23fb4bd2a44826b50e69d268c930f7,21.192,0,0.0,8,0,8
scene-0066,1533153405396916,6ed4a862ec954e78b10fc9145b42d940,ff2eadc93b8043478adfeb5e51046598,21.195,0,0.0,8,0,8
scene-0066,1533153405396916,c828e17f00a9461386c994a064dcf179,1b241aa2af26409fbdaec382e376ac63,77.216,0,0.0,8,0,8
scene-0066,1533153405396916,a0d95f8a5ee846f9a654e4f27ced8297,2a187fe9561840578b87a382a6e829f9,16.071,0,0.0,8,0,8
scene-0066,1533153405396916,3f1666d9cc4f4c7fa97e1eb531a4a9d8,b61b4d6292b8454c83079bf45307456c,20.687,0,0.0,8,0,8
scene-0066,1533153405396916,979fb9c9b33a4262a6f57b7b4db68ea9,3e0f93bd357a42718b5ea3f591674f5f,42.614,0,0.0,8,0,8
scene-0066,1533153405396916,2a79c527d7a548d8b7fed57edcfcdfcf,f92ebd4d08ab432faf9244dd307c9e66,41.968,0,0.0,8,0,8
scene-0066,1533153405396916,2a9295e5e49d4ee381f3ec235e7a4a43,4138f2b2fdb44ec0a18cb99c6d1e1dc8,21.188,0,0.0,8,0,8
scene-0066,1533153405396916,984857c3890e48f787d2191077804dc0,c2ccda980cfe4b449526004c1d275fc3,38.777,0,0.0,8,0,8
scene-0066,1533153405396916,bda2d6f46df44399839341f030c64226,8544cca29ab14f328822e1896ac94d11,64.629,0,0.0,8,0,8
scene-0066,1533153405396916,72aef8e1c5184e44bf0e602aef4812ba,2cca55ff3d1f418c86f47c5a6251586d,23.245,0,0.0,8,0,8
scene-0066,1533153405897363,2a79c527d7a548d8b7fed57edcfcdfcf,1c25cb879e6e4f70a27b472cb8f9edce,42.572,0,0.0,8,0,8
scene-0066,1533153405897363,6ed4a862ec954e78b10fc9145b42d940,3900cdc4711c448b87d535ca04661a2f,21.197,0,0.0,8,0,8
scene-0066,1533153405897363,984857c3890e48f787d2191077804dc0,2f86a771fe2c464882837f3e9a5ac145,38.746,0,0.0,8,0,8
scene-0066,1533153405897363,a0d95f8a5ee846f9a654e4f27ced8297,c8b700b7519d4a8eb3e03168d82834b8,16.053,0,0.0,8,0,8
scene-0066,1533153405897363,3f1666d9cc4f4c7fa97e1eb531a4a9d8,488f12670b5c4363afc36ece6fb07637,17.945,0,0.0,8,0,8
scene-0066,1533153405897363,c828e17f00a9461386c994a064dcf179,b01a2867b464434ab8c625e72d2ed67d,77.214,0,0.0,8,0,8
scene-0066,1533153405897363,979fb9c9b33a4262a6f57b7b4db68ea9,5ba90f9a98e347799c09f383379ee0b9,44.747,0,0.0,8,0,8
scene-0066,1533153405897363,bda2d6f46df44399839341f030c64226,7b20408334524216911138e785a8d852,64.619,0,0.0,8,0,8
scene-0066,1533153405897363,2a9295e5e49d4ee381f3ec235e7a4a43,72f1de774e71444b8fbc9c2430c5f4db,21.005,0,0.0,8,0,8
scene-0066,1533153405897363,72aef8e1c5184e44bf0e602aef4812ba,d14bcfcce6b948e8ac9fdbb52cfd9837,23.26,0,0.0,8,0,8
scene-0066,1533153406397792,72aef8e1c5184e44bf0e602aef4812ba,da10d028f015440f9b1088371c8c5d98,23.275,0,0.0,8,0,8
scene-0066,1533153406397792,979fb9c9b33a4262a6f57b7b4db68ea9,189a58c06b5c46edb07d14e5379b5e1e,47.143,0,0.0,8,0,8
scene-0066,1533153406397792,bda2d6f46df44399839341f030c64226,9b5b05343048432f93cbbce0c25b3682,64.842,0,0.0,8,0,8
scene-0066,1533153406397792,6ed4a862ec954e78b10fc9145b42d940,02cd5213ad5d47ce810713219eea61ad,21.201,0,0.0,8,0,8
scene-0066,1533153406397792,2a9295e5e49d4ee381f3ec235e7a4a43,ea4037064dcf4521b824fe7a395eddf8,21.133,0,0.0,8,0,8
scene-0066,1533153406397792,2a79c527d7a548d8b7fed57edcfcdfcf,30c7f17b3d2e4989b8d9e7b30728c63c,43.177,0,0.0,8,0,8
scene-0066,1533153406397792,984857c3890e48f787d2191077804dc0,18f36f689d4d4f5a9c24d28a343f99f0,38.714,0,0.0,8,0,8
scene-0066,1533153406397792,a0d95f8a5ee846f9a654e4f27ced8297,a5c25c3fc0664d63ada4e4a62b94aead,16.036,0,0.0,8,0,8
scene-0066,1533153406397792,3f1666d9cc4f4c7fa97e1eb531a4a9d8,5655e6a78b8a484fa6713e1feb82cd0f,15.004,0,0.0,8,0,8
scene-0066,1533153406397792,c828e17f00a9461386c994a064dcf179,17b635202d3f41c8aacc8f0beff805f9,77.211,0,0.0,8,0,8
scene-0066,1533153406897686,a0d95f8a5ee846f9a654e4f27ced8297,bbb9a390b11f4b8b8222926477f7a0f4,16.057,0,0.0,8,0,8
scene-0066,1533153406897686,3f1666d9cc4f4c7fa97e1eb531a4a9d8,58094cc7be6747578e72d7ae7c8733a9,11.919,0,0.0,8,0,8
scene-0066,1533153406897686,2a9295e5e49d4ee381f3ec235e7a4a43,c360475ea0ab4931bb9f2a3760b30a1a,21.138,0,0.0,8,0,8
scene-0066,1533153406897686,6ed4a862ec954e78b10fc9145b42d940,9efa0aefa31b4f1b8bdc2385236eb534,21.204,0,0.0,8,0,8
scene-0066,1533153406897686,bda2d6f46df44399839341f030c64226,09df969bc61b4eceadc8e790c01ef863,64.757,0,0.0,8,0,8
scene-0066,1533153406897686,984857c3890e48f787d2191077804dc0,24115b6806bf40e8b0ca331b46b50d07,38.683,0,0.0,8,0,8
scene-0066,1533153406897686,c828e17f00a9461386c994a064dcf179,23716e865f2c411d941c5b877cadc6d0,77.209,0,0.0,8,0,8
scene-0066,1533153406897686,2a79c527d7a548d8b7fed57edcfcdfcf,0cd4590f51f54e798ae27a240c7fdd73,43.781,0,0.0,8,0,8
scene-0066,1533153406897686,979fb9c9b33a4262a6f57b7b4db68ea9,c770e47f6bad408b9fbab92987af2b49,49.805,0,0.0,8,0,8
scene-0066,1533153406897686,72aef8e1c5184e44bf0e602aef4812ba,d57cf2ac2cf140a0921062d12f914206,23.256,0,0.0,8,0,8
scene-0066,1533153407398090,6ed4a862ec954e78b10fc9145b42d940,52cd3243ccc244feb80d4201008b959d,21.207,0,0.0,8,0,8
scene-0066,1533153407398090,bda2d6f46df44399839341f030c64226,4a67c646b18649cca6fae28a2d601d00,64.672,0,0.0,8,0,8
scene-0066,1533153407398090,3f1666d9cc4f4c7fa97e1eb531a4a9d8,990bd41178af41fbae6b07e5a074bc22,8.716,0,0.0,8,0,8
scene-0066,1533153407398090,979fb9c9b33a4262a6f57b7b4db68ea9,1a300f0803654b66a90760a15d58b393,52.704,0,0.0,8,0,8
scene-0066,1533153407398090,72aef8e1c5184e44bf0e602aef4812ba,4d604943c21948b8a29a7acc87b58ea9,23.249,0,0.0,8,0,8
scene-0066,1533153407398090,2a79c527d7a548d8b7fed57edcfcdfcf,ae7da0e7d23b4a6eaf26987b8a56168b,44.422,0,0.0,8,0,8
scene-0066,1533153407398090,a0d95f8a5ee846f9a654e4f27ced8297,8958c5b554b64bc7aa69f33497ede327,16.079,0,0.0,8,0,8
scene-0066,1533153407398090,c828e17f00a9461386c994a064dcf179,f8881376fd3c4f82bc2fd213290f40ad,77.205,0,0.0,8,0,8
scene-0066,1533153407398090,984857c3890e48f787d2191077804dc0,11491b1be1774c299c35f115a06a19f9,38.652,0,0.0,8,0,8
scene-0066,1533153407398090,2a9295e5e49d4ee381f3ec235e7a4a43,623759a627ec4359b1fa33a307e30327,21.112,0,0.0,8,0,8
scene-0066,1533153407897969,2a79c527d7a548d8b7fed57edcfcdfcf,5deb487289f74e83b072184c4bc0d7fe,45.063,0,0.0,8,0,8
scene-0066,1533153407897969,979fb9c9b33a4262a6f57b7b4db68ea9,44fc15973ac842168d7abb9230e2e1fc,55.9,0,0.0,8,0,8
scene-0066,1533153407897969,a0d95f8a5ee846f9a654e4f27ced8297,0a92288dc98244738cb711d779db5dc7,16.099,0,0.0,8,0,8
scene-0066,1533153407897969,bda2d6f46df44399839341f030c64226,dc4c5df2dc354b82bbb1041f4a5f0e89,64.683,0,0.0,8,0,8
scene-0066,1533153407897969,72aef8e1c5184e44bf0e602aef4812ba,79da14a0968a4265818fc6beeeb0ec8f,23.29,0,0.0,8,0,8
scene-0066,1533153407897969,6ed4a862ec954e78b10fc9145b42d940,034daebc7bad4a14849b8c602f51a9de,21.209,0,0.0,8,0,8
scene-0066,1533153407897969,c828e17f00a9461386c994a064dcf179,9b825d2cfb05495fa5ed347bdd8a8a0a,77.202,0,0.0,8,0,8
scene-0066,1533153407897969,2a9295e5e49d4ee381f3ec235e7a4a43,16fb84b0e0a44f0e83534f652130ffb5,21.095,0,0.0,8,0,8
scene-0066,1533153407897969,984857c3890e48f787d2191077804dc0,a6eb4eccbdfd4198828c3c8854c55225,38.475,0,0.0,8,0,8
scene-0066,1533153408397295,c828e17f00a9461386c994a064dcf179,80b305d8b91340df87c7f6c5b5e353bd,77.199,0,0.0,8,0,0
scene-0066,1533153408397295,2a79c527d7a548d8b7fed57edcfcdfcf,5f2550ec94384bf8827d7da8b0b76e94,45.859,0,0.0,8,0,0
scene-0066,1533153408397295,984857c3890e48f787d2191077804dc0,206e3c2cb29d4d3c855c5ef163eb232b,38.711,0,0.0,8,0,0
scene-0066,1533153408397295,bda2d6f46df44399839341f030c64226,39d6c25f4e8f4cb8b42c4f213f7316ac,64.694,0,0.0,8,0,0
scene-0066,1533153408397295,6ed4a862ec954e78b10fc9145b42d940,99925efe692849d5bf4743947824f758,21.213,0,0.0,8,0,0
scene-0066,1533153408397295,72aef8e1c5184e44bf0e602aef4812ba,96671ef76d3545468771bcf79938658d,23.259,0,0.0,8,0,0
scene-0066,1533153408397295,979fb9c9b33a4262a6f57b7b4db68ea9,f753ad10f58947ba8e8b17e0237c4bea,59.228,0,0.0,8,0,0
scene-0066,1533153408397295,a0d95f8a5ee846f9a654e4f27ced8297,f3e6aa572caa435fa2d03c347949a8c7,16.08,0,0.0,8,0,0
scene-0066,1533153408397295,2a9295e5e49d4ee381f3ec235e7a4a43,aaa639f2f4a34931b3dba0b185daf656,21.041,0,0.0,8,0,0
scene-0066,1533153408397295,1b0a9f490a6a4911bc4db53ee591a964,60645a10509e4dc0a3c0286f7d5d61b8,85.994,0,0.0,8,0,8
scene-0066,1533153408897723,6ed4a862ec954e78b10fc9145b42d940,94f0149a031e49a7ad380fba53d89b92,21.216,0,0.0,0,71,0
scene-0066,1533153408897723,2a79c527d7a548d8b7fed57edcfcdfcf,ba8f5ad932bc4dafab60b143cdffe1bb,46.526,0,0.0,0,71,0
scene-0066,1533153408897723,bda2d6f46df44399839341f030c64226,adbb5a43d5d94f39b65bbfccd6ba9111,64.705,0,0.0,0,71,0
scene-0066,1533153408897723,a0d95f8a5ee846f9a654e4f27ced8297,b79f718420294d5b88eeb5b12ddb9356,16.06,0,0.0,0,71,0
scene-0066,1533153408897723,1b0a9f490a6a4911bc4db53ee591a964,d8a1d8096d494b10aa31f2e73f66ac59,85.944,0,0.0,8,0,8
scene-0066,1533153408897723,72aef8e1c5184e44bf0e602aef4812ba,b6e5c453e3964a909c1eb5ea436bab74,23.194,0,0.0,0,71,0
scene-0066,1533153408897723,979fb9c9b33a4262a6f57b7b4db68ea9,f912df5d94394264a88be8ec7c890b42,62.556,0,0.0,0,71,0
scene-0066,1533153408897723,984857c3890e48f787d2191077804dc0,6e1454e8b0674eb7937eccb9eb106c80,38.739,0,0.0,0,71,0
scene-0066,1533153408897723,c828e17f00a9461386c994a064dcf179,1dd2b2a7d82d4622b5bd504c0abe10b2,77.195,0,0.0,0,71,0
scene-0066,1533153408897723,2a9295e5e49d4ee381f3ec235e7a4a43,45f9a118aa034054826e8c2aacf882cc,20.997,0,0.0,0,71,0
scene-0066,1533153409398152,1b0a9f490a6a4911bc4db53ee591a964,40b673ca9b9541acb56f70937da5e384,85.895,0,0.0,8,0,8
scene-0066,1533153409398152,979fb9c9b33a4262a6f57b7b4db68ea9,366adaa40fdc41239e40edc7014ebaef,65.884,71,0.0,0,105,0
scene-0066,1533153409398152,a0d95f8a5ee846f9a654e4f27ced8297,0725ffa41ced4711990138dae00563bd,16.033,71,0.0,0,105,0
scene-0066,1533153409398152,984857c3890e48f787d2191077804dc0,538c1d3e9abd416c9fe1338c6500d6f0,38.912,71,0.0,0,105,0
scene-0066,1533153409398152,72aef8e1c5184e44bf0e602aef4812ba,3d536194f014402bb3fe2712afb263c7,23.508,71,0.0,0,105,0
scene-0066,1533153409398152,6ed4a862ec954e78b10fc9145b42d940,050e7fc4d7864c5b91c5f28bb2027985,21.219,71,0.0,0,105,0
scene-0066,1533153409398152,2a9295e5e49d4ee381f3ec235e7a4a43,36df5914d4eb4b0d8b2887988ea706bc,20.953,71,0.0,0,105,0
scene-0066,1533153409398152,2a79c527d7a548d8b7fed57edcfcdfcf,b31dab85203e4cf1b33908bfcb8b40fa,47.195,71,0.0,0,105,0
scene-0066,1533153409398152,c828e17f00a9461386c994a064dcf179,90dd71567b274b8dbc10665f6730a221,77.192,71,0.0,0,105,0
scene-0066,1533153409398152,bda2d6f46df44399839341f030c64226,357ddeee70a644ddb8cf3cf5515c7b94,64.717,71,0.0,0,105,0
scene-0066,1533153409898036,72aef8e1c5184e44bf0e602aef4812ba,603c2e1bb1b446b8a0306d1a644d96ba,23.513,105,1.54,0,125,0
scene-0066,1533153409898036,a0d95f8a5ee846f9a654e4f27ced8297,7d8b67d8153d4d9e857db3d6569a2250,15.813,105,1.54,0,125,0
scene-0066,1533153409898036,979fb9c9b33a4262a6f57b7b4db68ea9,b4ee487bbd3f427b903e82a40a46089a,69.409,105,1.54,0,125,0
scene-0066,1533153409898036,bda2d6f46df44399839341f030c64226,b8d3c3ef574a4324b31159d2690a4b73,64.508,105,1.54,0,125,0
scene-0066,1533153409898036,1b0a9f490a6a4911bc4db53ee591a964,90401736926648b289a6d7ab8c2da3b8,85.737,0,0.0,8,0,8
scene-0066,1533153409898036,6ed4a862ec954e78b10fc9145b42d940,56c3b6e2e53d46c0a25b1a252195f4be,20.976,105,1.54,0,125,0
scene-0066,1533153409898036,c828e17f00a9461386c994a064dcf179,1c0fb517ab264edf851c4795459ada57,76.969,105,1.54,0,125,0
scene-0066,1533153409898036,2a79c527d7a548d8b7fed57edcfcdfcf,80e52bb886f64afb990ebac110e7a327,47.755,105,1.54,0,125,0
scene-0066,1533153409898036,984857c3890e48f787d2191077804dc0,cd9a241f51ca44749cbb6701f5bb8f4b,38.686,105,1.54,0,125,0
scene-0066,1533153410397889,2a79c527d7a548d8b7fed57edcfcdfcf,5d3a3ff1baf94b82ace6ec8e524ddc2c,48.144,125,3.04,0,131,0
scene-0066,1533153410397889,1b0a9f490a6a4911bc4db53ee591a964,282769eea16d4e38baf30f28494fc460,85.398,0,0.0,8,0,8
